Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2003","2003","No","450000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2004","2004","No","400000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2005","2005","No","380000","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2006","2006","No","350000","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2007","2007","No","350000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2008","2008","No","350000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2009","2009","No","355000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2010","2010","No","360000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2011","2011","No","360000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2012","2012","No","365000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2013","2013","No","370000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2014","2014","No","375000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2015","2015","No","379666","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2016","2016","No","382497","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2017","2017","No","381983","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2018","2018","No","380058","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2019","2019","No","378094","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2020","2020","No","379094","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2021","2021","No","381734","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2022","2022","No","382449","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2023","2023","No","383163","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1961","1961","No","30000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1962","1962","No","30000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1963","1963","No","30000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1964","1964","No","30000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1965","1965","No","30000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1966","1966","No","30000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1967","1967","No","28000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1968","1968","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1969","1969","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1970","1970","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1971","1971","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1972","1972","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1973","1973","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1974","1974","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1975","1975","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1976","1976","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1977","1977","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1978","1978","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1979","1979","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1980","1980","No","24000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1981","1981","No","25000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1982","1982","No","26000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1983","1983","No","27000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1984","1984","No","28000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1985","1985","No","29000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1986","1986","No","30000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1987","1987","No","31000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1988","1988","No","32000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1989","1989","No","33000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1990","1990","No","34000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1991","1991","No","35000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1992","1992","No","34000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1993","1993","No","35000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1994","1994","No","34000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1995","1995","No","35000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1996","1996","No","36000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1997","1997","No","37000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1998","1998","No","38000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","1999","1999","No","39000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2000","2000","No","40000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2001","2001","No","40000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2002","2002","No","41000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2003","2003","No","42000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2004","2004","No","43000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2005","2005","No","44000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2006","2006","No","39000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2007","2007","No","40000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2008","2008","No","42000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2009","2009","No","42500","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2010","2010","No","43000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2011","2011","No","43500","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2012","2012","No","44000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2013","2013","No","44000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2014","2014","No","45000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2015","2015","No","45566","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2016","2016","No","46016","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2017","2017","No","46380","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2018","2018","No","46785","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2019","2019","No","47076","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2020","2020","No","47728","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2021","2021","No","47882","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2022","2022","No","48206","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2023","2023","No","48529","I","Imputed value",""
"QCL","Crops and livestock products","104","Myanmar","5114","Stocks","02196","Bees","1961","1961","No","0","A","Official figure",""
